country,product_gmid,unified_price,resale_price,tender_price,supply_price,promotion
MZ,272773, 41.99 ,,, 35.9015   ,
MZ,592632, 1.33 ,,, 1.1372   ,
MZ,600314, 1.68 ,,, 1.4364   ,
MZ,600315, 3.40 ,,, 2.9070   ,
MZ,329051, 2.98 ,,, 2.5479   ,
MZ,328228, 12.96 ,,, 11.0808   ,
MZ,611636, 32.88 ,,, 28.1124   ,
MZ,296329, 39.14 ,,, 37.1830   ,
MZ,296331, 47.42 ,,, 45.0490   ,
MZ,328151, 3.40 ,,, 2.9070   ,
MZ,611613, 7.93 ,,, 6.7802   ,
MZ,328213, 6.10 ,,, 5.2155   ,
MZ,611618, 15.56 ,,, 13.3038   ,
MZ,328216, 7.78 ,,, 6.6519   ,
MZ,611633, 21.43 ,,, 18.3227   ,
MZ,328226, 10.36 ,,, 8.8578   ,
MZ,611635, 27.07 ,,, 23.1449   ,
MZ,436427, 3.36 ,,, 2.4320   ,
MZ,192768, 3.45 ,,, 2.9498   ,
MZ,335666, 7.19 ,,, 6.1475   ,
MZ,480578, 4.68 ,,, 3.4884   ,
MZ,511532, 4.88 ,,, 3.7088   ,
MZ,190071, 4.88 ,,, 3.7088   ,
MZ,411383, 4.57 ,,, 3.3060   ,
MZ,196179, 4.56 ,,, 3.1811   ,
MZ,192637, 4.30 ,,, 3.0723   ,
MZ,192636, 4.30 ,,, 3.0723   ,
MZ,569252, 5.00 ,,, 3.7100   ,
MZ,188850, 1.40 ,,, 1.0640   ,
MZ,592735, 11.95 ,,, 10.2173   ,
MZ,421873, 26.23 ,,, 22.4267   ,
MZ,592782, 1.47 ,,, 1.2569   ,
MZ,592781, 3.40 ,,, 2.9070   ,
MZ,592778, 1.31 ,,, 1.2400   ,
MZ,316979, 4.60 ,,, 3.4960   ,
MZ,544575, 5.06 ,,, 4.3263   ,
MZ,592806, 3.29 ,,, 2.8130   ,
MZ,544576, 5.03 ,,, 4.3007   ,
MZ,425957, 143.06 ,,, 122.3163   ,
MZ,195146, 15.33 ,,, 13.1072   ,
MZ,323076, 4.87 ,,, 3.7012   ,
MZ,14820, 2.43 ,,, 1.8468   ,
MZ,529654, 15.26 ,,, 11.5976   ,
MZ,14901, 3.20 ,,, 3.0432   ,
MZ,13196, 25.46 ,,, 21.7683   ,
MZ,480201, 3.70 ,,, 2.6921   ,
MZ,537710, 3.40 ,,, 3.3420   ,
MZ,365768, 3.13 ,,, 2.6762   ,
MZ,365770, 2.46 ,,, 2.1033   ,
MZ,539414, 4.36 ,,, 3.7278   ,
MZ,192750, 6.75 ,,, 6.7450   ,
